master_seq,"title,author",publisher,price,img_url,description,pub_date_2
9787541158735,等待一朵花开,李牧雨,四川文艺出版社,28.00,https://img.dushu.com/2022/06/21/1116298892604791.jpg_200.jpg,　　该书是国家一级作家李牧雨创作的植物小说系列之一。四年级的男孩鹿鹿可以听懂自然界生灵的语言，他拥有一座迷幻花园，迷幻花园里的植物们每天都在发生着各种有趣的事情。本书通过鹿鹿与这些植物，以及身边人发生的故事的描写，引发小读者对友谊、生命、家庭、亲情，对每天在他们身边所发生事情的思索，倡导人与自然的和谐共处，希望人们能够在爱与宽容中，与植物一起生长。同时，故事后面增加植物小百科链接，带领孩子们了解植物、掌握植物特性，引导小读者与植物交朋友。本书是该系列的第一本。,2022-06-01
9787541158735,等待一朵花开,李牧雨,四川文艺出版社,28.00,https://img.dushu.com/2022/06/21/1116298892604791.jpg_200.jpg,　　该书是国家一级作家李牧雨创作的植物小说系列之一。四年级的男孩鹿鹿可以听懂自然界生灵的语言，他拥有一座迷幻花园，迷幻花园里的植物们每天都在发生着各种有趣的事情。本书通过鹿鹿与这些植物，以及身边人发生的故事的描写，引发小读者对友谊、生命、家庭、亲情，对每天在他们身边所发生事情的思索，倡导人与自然的和谐共处，希望人们能够在爱与宽容中，与植物一起生长。同时，故事后面增加植物小百科链接，带领孩子们了解植物、掌握植物特性，引导小读者与植物交朋友。本书是该系列的第一本。,2022-06-01
9787518081752,努力成为你想成为的人,闵桐,中国纺织出版社,39.80,https://img.dushu.com/2021/08/27/09411651396928.jpg_200.jpg,　　每个人的心里，都有一个对自己未来的设想，都有自己人生的榜样。有人说，这个世界正在犒赏积极改变的人，也在悄悄惩罚偷懒的人，任何人，只有努力、拼搏，只有义无反顾和持续努力，才能冲破迷茫，才能实现自己想要的人生。 本书针对当下正处于迷茫中的年轻人，告诉他们未来是一条未知的路，只有努力才能活成你想成为的人，并阐述努力的含义，帮助年轻人找到自己的定位，鼓励年轻人勇敢追梦、加倍努力，去追逐属于自己的生活。,2021-02-01
9787518081752,努力成为你想成为的人,闵桐,中国纺织出版社,39.80,https://img.dushu.com/2021/08/27/09411651396928.jpg_200.jpg,　　每个人的心里，都有一个对自己未来的设想，都有自己人生的榜样。有人说，这个世界正在犒赏积极改变的人，也在悄悄惩罚偷懒的人，任何人，只有努力、拼搏，只有义无反顾和持续努力，才能冲破迷茫，才能实现自己想要的人生。 本书针对当下正处于迷茫中的年轻人，告诉他们未来是一条未知的路，只有努力才能活成你想成为的人，并阐述努力的含义，帮助年轻人找到自己的定位，鼓励年轻人勇敢追梦、加倍努力，去追逐属于自己的生活。,2021-02-01
9787518081752,努力成为你想成为的人,闵桐,中国纺织出版社,39.80,https://img.dushu.com/2021/08/27/09411651396928.jpg_200.jpg,　　每个人的心里，都有一个对自己未来的设想，都有自己人生的榜样。有人说，这个世界正在犒赏积极改变的人，也在悄悄惩罚偷懒的人，任何人，只有努力、拼搏，只有义无反顾和持续努力，才能冲破迷茫，才能实现自己想要的人生。 本书针对当下正处于迷茫中的年轻人，告诉他们未来是一条未知的路，只有努力才能活成你想成为的人，并阐述努力的含义，帮助年轻人找到自己的定位，鼓励年轻人勇敢追梦、加倍努力，去追逐属于自己的生活。,2021-02-01
9787020167746,太平洋，大西洋,黄蓓佳,人民文学出版社,38.00,https://img.dushu.com/2022/04/20/13433725199608531.jpg_200.jpg,　　来自南京的荆棘鸟童声合唱团到爱尔兰参加一场重量的儿童合唱比赛。在离开都柏林的前夕，一位年逾八十的老华侨找到团里的三个孩子，向他们展示了一枚在七十年前就打算送给好友的黄铜小号嘴。一个跨越时光的故事就此开启。“我”和身世复杂又沉默孤僻的男孩多来米因音乐结缘，在乱世中建立了深厚而赤诚的情谊。《太平洋，大西洋》打捞起“音乐神童”多来米令人动情的成长片段；而聪明机灵的“猎犬三人组”丰子悦、甘小田、林栋热心地帮助老华侨寻找旧日朋友，一波三折，意外迭出。小说既深沉又有趣，看似轻盈欢快，实则悲悯伤怀。 本书获得陈伯吹国际儿童文学奖。,2022-02-01
9787020167746,太平洋，大西洋,黄蓓佳,人民文学出版社,38.00,https://img.dushu.com/2022/04/20/13433725199608531.jpg_200.jpg,　　来自南京的荆棘鸟童声合唱团到爱尔兰参加一场重量的儿童合唱比赛。在离开都柏林的前夕，一位年逾八十的老华侨找到团里的三个孩子，向他们展示了一枚在七十年前就打算送给好友的黄铜小号嘴。一个跨越时光的故事就此开启。“我”和身世复杂又沉默孤僻的男孩多来米因音乐结缘，在乱世中建立了深厚而赤诚的情谊。《太平洋，大西洋》打捞起“音乐神童”多来米令人动情的成长片段；而聪明机灵的“猎犬三人组”丰子悦、甘小田、林栋热心地帮助老华侨寻找旧日朋友，一波三折，意外迭出。小说既深沉又有趣，看似轻盈欢快，实则悲悯伤怀。 本书获得陈伯吹国际儿童文学奖。,2022-02-01
9787020167746,太平洋，大西洋,黄蓓佳,人民文学出版社,38.00,https://img.dushu.com/2022/04/20/13433725199608531.jpg_200.jpg,　　来自南京的荆棘鸟童声合唱团到爱尔兰参加一场重量的儿童合唱比赛。在离开都柏林的前夕，一位年逾八十的老华侨找到团里的三个孩子，向他们展示了一枚在七十年前就打算送给好友的黄铜小号嘴。一个跨越时光的故事就此开启。“我”和身世复杂又沉默孤僻的男孩多来米因音乐结缘，在乱世中建立了深厚而赤诚的情谊。《太平洋，大西洋》打捞起“音乐神童”多来米令人动情的成长片段；而聪明机灵的“猎犬三人组”丰子悦、甘小田、林栋热心地帮助老华侨寻找旧日朋友，一波三折，意外迭出。小说既深沉又有趣，看似轻盈欢快，实则悲悯伤怀。 本书获得陈伯吹国际儿童文学奖。,2022-02-01
9787218156187,蟾王,武斌,广东人民出版社,39.00,https://img.dushu.com/2022/03/30/182353931156361110.jpg_200.jpg,　　一个偶然的机会，武武家挖出一只普通而肥大的“丑家伙”， 武武遵照父亲的吩咐将其放生，放生途中发现自己喜欢上了它。不料放生后发生了很多令人不解的事，武武担心“丑家伙”遭遇不测，开始苦苦追寻。原来，“丑家伙”并不是一只普通的小生灵，它来头很大，上得了天，入得了地，一身的本事。武武四处打探并召集小伙伴，一起寻得一个神秘的山洞，这时洞里来了另一只神秘的生灵，它也在寻找“丑家伙”。武武和小伙伴三次下洞探险，秘密一步步揭开，就在第三次下洞，他们发现了一个惊天的“阴谋”……,2022-02-01
9787218156187,蟾王,武斌,广东人民出版社,39.00,https://img.dushu.com/2022/03/30/182353931156361110.jpg_200.jpg,　　一个偶然的机会，武武家挖出一只普通而肥大的“丑家伙”， 武武遵照父亲的吩咐将其放生，放生途中发现自己喜欢上了它。不料放生后发生了很多令人不解的事，武武担心“丑家伙”遭遇不测，开始苦苦追寻。原来，“丑家伙”并不是一只普通的小生灵，它来头很大，上得了天，入得了地，一身的本事。武武四处打探并召集小伙伴，一起寻得一个神秘的山洞，这时洞里来了另一只神秘的生灵，它也在寻找“丑家伙”。武武和小伙伴三次下洞探险，秘密一步步揭开，就在第三次下洞，他们发现了一个惊天的“阴谋”……,2022-02-01
9787218156187,蟾王,武斌,广东人民出版社,39.00,https://img.dushu.com/2022/03/30/182353931156361110.jpg_200.jpg,　　一个偶然的机会，武武家挖出一只普通而肥大的“丑家伙”， 武武遵照父亲的吩咐将其放生，放生途中发现自己喜欢上了它。不料放生后发生了很多令人不解的事，武武担心“丑家伙”遭遇不测，开始苦苦追寻。原来，“丑家伙”并不是一只普通的小生灵，它来头很大，上得了天，入得了地，一身的本事。武武四处打探并召集小伙伴，一起寻得一个神秘的山洞，这时洞里来了另一只神秘的生灵，它也在寻找“丑家伙”。武武和小伙伴三次下洞探险，秘密一步步揭开，就在第三次下洞，他们发现了一个惊天的“阴谋”……,2022-02-01
9787559850355,纯粹·雪花让冬天虚惊一场,张晓楠,广西师范大学出版社,48.00,https://img.dushu.com/2022/08/09/10564239459048774.jpg_200.jpg,　　《雪花让冬天虚惊一场》是以乡土题材创作的儿童诗集作品，作者童年鲁西南的乡村生活在他青壮年时经过岁月的反刍和发酵，酿出浓烈的诗情画意。春夏秋冬四季，高粱玉米棉桃麦穗，花生油菜，桃子石榴，荷叶葵花、青蛙燕子……这些常见的乡村景物在他的笔下都以别样的姿态和韵味展现在人们面前，既有童真又有乡趣，是用童声唱出的一曲田园交响诗。 书中收录了张晓楠儿童文学创作30年来的代表性作品，含括了作者入选统编版语文课本及各种文学选本、大中小学生阅读教材的90首诗歌作品。文本展现了作者清新、透明、空灵、谐趣的创作风格，对中小学生拓展阅读视野、培养诗歌兴趣、提升文学素养有积极的推动作用，是一部适合少年儿童阅读的优秀诗歌作品集。,2022-08-01
9787559850355,纯粹·雪花让冬天虚惊一场,张晓楠,广西师范大学出版社,48.00,https://img.dushu.com/2022/08/09/10564239459048774.jpg_200.jpg,　　《雪花让冬天虚惊一场》是以乡土题材创作的儿童诗集作品，作者童年鲁西南的乡村生活在他青壮年时经过岁月的反刍和发酵，酿出浓烈的诗情画意。春夏秋冬四季，高粱玉米棉桃麦穗，花生油菜，桃子石榴，荷叶葵花、青蛙燕子……这些常见的乡村景物在他的笔下都以别样的姿态和韵味展现在人们面前，既有童真又有乡趣，是用童声唱出的一曲田园交响诗。 书中收录了张晓楠儿童文学创作30年来的代表性作品，含括了作者入选统编版语文课本及各种文学选本、大中小学生阅读教材的90首诗歌作品。文本展现了作者清新、透明、空灵、谐趣的创作风格，对中小学生拓展阅读视野、培养诗歌兴趣、提升文学素养有积极的推动作用，是一部适合少年儿童阅读的优秀诗歌作品集。,2022-08-01
9787559850355,纯粹·雪花让冬天虚惊一场,张晓楠,广西师范大学出版社,48.00,https://img.dushu.com/2022/08/09/10564239459048774.jpg_200.jpg,　　《雪花让冬天虚惊一场》是以乡土题材创作的儿童诗集作品，作者童年鲁西南的乡村生活在他青壮年时经过岁月的反刍和发酵，酿出浓烈的诗情画意。春夏秋冬四季，高粱玉米棉桃麦穗，花生油菜，桃子石榴，荷叶葵花、青蛙燕子……这些常见的乡村景物在他的笔下都以别样的姿态和韵味展现在人们面前，既有童真又有乡趣，是用童声唱出的一曲田园交响诗。 书中收录了张晓楠儿童文学创作30年来的代表性作品，含括了作者入选统编版语文课本及各种文学选本、大中小学生阅读教材的90首诗歌作品。文本展现了作者清新、透明、空灵、谐趣的创作风格，对中小学生拓展阅读视野、培养诗歌兴趣、提升文学素养有积极的推动作用，是一部适合少年儿童阅读的优秀诗歌作品集。,2022-08-01
9787020167869,亲亲我的妈妈,黄蓓佳,人民文学出版社,38.00,https://img.dushu.com/2022/04/20/13434137499608576.jpg_200.jpg,　　安迪是个十岁的男孩，在爸爸的葬礼上，他第一次见到了妈妈舒一眉。在这个阴郁的瞬间，命运将安迪推向了一道险峻的崖，崖的那一边，是漂亮的妈妈舒一眉……《亲亲我的妈妈》是一部深切关注单亲家庭孩子成长的小说。作家用充满灵性的温情笔触，讲述安迪和妈妈在相识、相处中的微妙和忐忑，起落有致、令人心动。 本书获得全国“五个一”工程奖。,2022-02-01
9787020167869,亲亲我的妈妈,黄蓓佳,人民文学出版社,38.00,https://img.dushu.com/2022/04/20/13434137499608576.jpg_200.jpg,　　安迪是个十岁的男孩，在爸爸的葬礼上，他第一次见到了妈妈舒一眉。在这个阴郁的瞬间，命运将安迪推向了一道险峻的崖，崖的那一边，是漂亮的妈妈舒一眉……《亲亲我的妈妈》是一部深切关注单亲家庭孩子成长的小说。作家用充满灵性的温情笔触，讲述安迪和妈妈在相识、相处中的微妙和忐忑，起落有致、令人心动。 本书获得全国“五个一”工程奖。,2022-02-01
9787020167869,亲亲我的妈妈,黄蓓佳,人民文学出版社,38.00,https://img.dushu.com/2022/04/20/13434137499608576.jpg_200.jpg,　　安迪是个十岁的男孩，在爸爸的葬礼上，他第一次见到了妈妈舒一眉。在这个阴郁的瞬间，命运将安迪推向了一道险峻的崖，崖的那一边，是漂亮的妈妈舒一眉……《亲亲我的妈妈》是一部深切关注单亲家庭孩子成长的小说。作家用充满灵性的温情笔触，讲述安迪和妈妈在相识、相处中的微妙和忐忑，起落有致、令人心动。 本书获得全国“五个一”工程奖。,2022-02-01
9787020167883,我要做好孩子,黄蓓佳,人民文学出版社,39.00,https://img.dushu.com/2022/04/20/13431978899609641.jpg_200.jpg,　　小学生金铃，是一个学习成绩中等，机敏、善良、正直的女孩子。为了做一个让家长、老师满意的“好孩子”，她做了种种努力，并为保留心中那一份天真、纯洁，和家长、老师做了许多“抗争”。最后，她和同学们一起充满信心地走进升学考试的考场……每个孩子都想做好孩子，只是孩子的世界和大人的世界不同。两个世界之间需要一些沟通，一些理解和很多爱。小说艺术地展示了一个小学毕业生的学校、家庭生活，成功地塑造了金铃、于胖儿、尚海、杨小丽和妈妈、爸爸、邢老师等形象，情节生动，情感真切，生活气息浓郁，给读者以思考和启迪。 本书获得全国优秀儿童文学奖、全国“五个一”工程奖。,2022-02-01
9787020167883,我要做好孩子,黄蓓佳,人民文学出版社,39.00,https://img.dushu.com/2022/04/20/13431978899609641.jpg_200.jpg,　　小学生金铃，是一个学习成绩中等，机敏、善良、正直的女孩子。为了做一个让家长、老师满意的“好孩子”，她做了种种努力，并为保留心中那一份天真、纯洁，和家长、老师做了许多“抗争”。最后，她和同学们一起充满信心地走进升学考试的考场……每个孩子都想做好孩子，只是孩子的世界和大人的世界不同。两个世界之间需要一些沟通，一些理解和很多爱。小说艺术地展示了一个小学毕业生的学校、家庭生活，成功地塑造了金铃、于胖儿、尚海、杨小丽和妈妈、爸爸、邢老师等形象，情节生动，情感真切，生活气息浓郁，给读者以思考和启迪。 本书获得全国优秀儿童文学奖、全国“五个一”工程奖。,2022-02-01
9787020167883,我要做好孩子,黄蓓佳,人民文学出版社,39.00,https://img.dushu.com/2022/04/20/13431978899609641.jpg_200.jpg,　　小学生金铃，是一个学习成绩中等，机敏、善良、正直的女孩子。为了做一个让家长、老师满意的“好孩子”，她做了种种努力，并为保留心中那一份天真、纯洁，和家长、老师做了许多“抗争”。最后，她和同学们一起充满信心地走进升学考试的考场……每个孩子都想做好孩子，只是孩子的世界和大人的世界不同。两个世界之间需要一些沟通，一些理解和很多爱。小说艺术地展示了一个小学毕业生的学校、家庭生活，成功地塑造了金铃、于胖儿、尚海、杨小丽和妈妈、爸爸、邢老师等形象，情节生动，情感真切，生活气息浓郁，给读者以思考和启迪。 本书获得全国优秀儿童文学奖、全国“五个一”工程奖。,2022-02-01
9787515519623,实现你的愿景：创客量子能力7大法则,（美）克里斯蒂·惠特曼,金城出版社,36.80,https://img.dushu.com/2020/11/13/10042057239865.jpg_200.jpg,　　你将学会如何遵循利用吸引力法则体验自己力量的丰盈，展现自己内心的渴望，并创造出能给自己以及他人都带来惊喜的更大的财务成功和成就感。无论你理想的愿景是开创自己的事业，或在供职的公司里晋升到一个不错的位置，还是刚刚开始你人生的第一份工作，《实现你的愿景：创客量子能力7大法则》都将帮助你实现你的梦想并使你前程似锦。通过通俗易懂、充满力量的文字，美国著名人生规划导师、《纽约时报》畅销书作者克里斯蒂·惠特曼分享了她研究宇宙能量20年所发现的基本原理，并解释了如何利用这些力量优化你的财富和事业。以众多的案例研究为例，克里斯蒂的十步计划将教你如何与客户、同事和员工建立内在的关系。这是一种价值和欣赏的文化，会使你及周围的人都展现自己好的一面，并以大的能量运转。掌握这一过程，你将在职业生涯中取得难以想象的成功。,2020-03-01
9787202147726,掌控格局,辉浩,台海出版社,35.00,https://img.dushu.com/2020/11/13/10041830422408.jpg_200.jpg,　　格局，就像是人生的背景。背景大了，遭遇的一切事情都小了；背景小了，遭遇的一切事情都会凸显出来，成为天大的难题。掌控格局，首先要让人生有大格局，这样才能有开阔的未来。人生需要大格局。有大格局的人，才有与众不同的思维方式，才有特立独行的行事作风，才能始终坚持做自己的事情。有大格局者，还有着超强的前瞻性思维，他们走一步看十步，每一步都不是孤立的，而是在为后来的奔跑进行热身。有大格局者不但成就自我，在与人相处中，也能够以博大包容的胸怀对待他人，所以他们得道多助。他们很积极地融入团队，与人合作，让自己的力量成倍地增长。他们不贪图安逸，深知生于忧患的道理。人生本没有危崖，可以享受岁月静好，他们却偏偏要破釜沉舟，把自己逼入绝境，是因为他们很清楚，绝处才能逢生。掌控格局，才能拥有充实精彩的人生。,2020-04-01
9787551810319,做人：王阳明心学的真正传习,果麦文化,三秦出版社,49.80,https://img.dushu.com/2020/11/13/1004175119244.jpg_200.jpg,"　　如何在工作中获得幸福？如何找到内心真正的热爱？如何拥有不焦虑的人生？日常生活中，我们往往身陷于各种各样的苦恼中，往往在世俗标准和内心追求中左右摇摆。而在""三不朽""圣人王阳明看来，解决一切生活问题的根源，就在于""做人""这颗种子。王阳明将生活的全部答案，归结为""做人""二字：做人，就是做你应该成为的那个人。著名文化学者、暨南大学生活方式研究院联席院长费勇教授将王阳明心学的核心概念解读为五个生活法则：种子法则、心灵法则、纯粹法则、担当法则、行动法则，通过这五项生活法则，将王阳明的理论实践与现代生活相联系，指导读者从内心根源出发，从如何""做人""入手，解决日常生活中的种种困惑，从而拥有根脉清晰、枝繁叶茂的一生。",2020-06-01
9787515826950,塔木德中的为人处世智慧,郭强,中华工商联合出版社,36.80,https://img.dushu.com/2020/11/13/10041457684676.jpg_200.jpg,　　犹太民族是一个富于智慧的民族，而《塔木德》是犹太人的传世经典和智慧宝库，世世代代的犹太人都从中汲取智慧营养，并在各个领域取得了令人瞩目的成就。《塔木德》中包含了许多为人处世的道理，对于今天的人们仍有重要的借鉴意义。本书以深入浅出的语言阐释了《塔木德》中的为人处世智慧，希望对读者有所启发。,2020-07-01
9787515826905,犹太人的经商智慧课,王大志,中华工商联合出版社,36.80,https://img.dushu.com/2020/11/13/1004132566595.jpg_200.jpg,　　犹太人在经商方面的才能与天赋令世人叹服。本书以犹太人的经商智慧为主题，从多个方面入手，分析了犹太人在商业领域取得成功的原因，娓娓道来犹太人的经商法则精华，详细讲述了犹太人的经商理念、赚钱技巧以及为人处世的智慧，讲述了犹太人对于金钱、财富与商业的态度，为广大读者展示了在商场中叱咤风云的犹太商人的智慧与魅力。本书作为启蒙读本，是了解犹太商人的窗口，也是经商人士必读的经典之作，希望能对广大读者有所启发。,2020-07-01
9787539571898,邮说：中国世界遗产（少儿版）,本书编委会,福建少年儿童出版社,28.00,https://img.dushu.com/2020/11/13/09554520645235.jpg_200.jpg,　　本书以精美的邮票为载体，全面细致地描摹了中国现有的55处世界遗产，分门别类，结构清晰，一目了然。小读者在了解遗产相关知识的同时，通过邮票的引导，深入了解遗产背后的历史知识和美丽故事，加深印象，由此对祖国壮美河山和悠久的文明产生共鸣，培养其爱国爱乡、爱护环境、尊重历史的美好情操。图书图文并茂，尤其是精选的邮票都是最ju代表性的，有着极高的艺术价值和欣赏价值，是对儿童审美的一次锻炼和提升。书中体例清晰、图文并茂，根据小读者的阅读兴趣和认知规律，在每处对世界遗产的介绍中，均设计了“权威评价”“遗产档案”“‘邮’说故事”和“‘邮’走四方”四个小栏目。“权威评价”部分，全文引用世界遗产委员会对该处遗产的评价，有利于小读者对遗产知识有一个全面、准确、深刻的认识；“遗产档案”部分，分别从地点、景点、数据及时间等角度，精练介绍每处遗产的相关知识；“‘邮’说故事”部分，结合邮品，用较大篇幅讲述了该处遗产背后的动人故事；“‘邮’走四方”部分，则提出一至两个与世界遗产、邮品相关的小问题，引导小读者们进行思考与实践。,2020-05-01
9787547434444,天赐,陈先云,山东画报出版社,30.00,https://img.dushu.com/2020/11/13/0947405215419.jpg_200.jpg,　　全书通过小主人公纯洁善良的眼睛，将敢于攻坚克难的“第一书记”常老师，多愁善感、内心丰富、懂事勤快、虚心好学的主人公天赐，自私自利、善耍计谋的地头蛇八斤和狐假虎威的村霸四元，充满了童真之谊的小伙伴一凡和晚生等生动的人物形象和有趣的故事呈现给读者，上演了一幕幕有血有泪、有笑有骂、有善有恶的乡村活剧。,2020-05-01
